# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 12K of event 'cycles:P'
# Event count (approx.): 1496259908
#
# Overhead  Command          Shared Object                     Symbol                                                                                                                                                                                                                                                           
# ........  ...............  ................................  .................................................................................................................................................................................................................................................................
#
     0.01%  dbus-daemon      dbus-daemon                       [.] 0x000000000000ae04
     0.01%  tracker-extract  libglib-2.0.so.0.8000.0           [.] g_variant_serialiser_is_object_path
     0.01%  gmain            [kernel.kallsyms]                 [k] __hrtimer_init
     0.01%  pool-evolution-  [kernel.kallsyms]                 [k] try_grab_folio
     0.01%  gdbus            [kernel.kallsyms]                 [k] dequeue_task_fair
     0.01%  Xorg             iris_dri.so                       [.] 0x0000000000137020
     0.01%  pool-evolution-  [kernel.kallsyms]                 [k] inode_permission
     0.01%  kworker/15:1H-e  [kernel.kallsyms]                 [k] __raw_spin_lock_irqsave
     0.01%  :-1              [kernel.kallsyms]                 [k] __msecs_to_jiffies
     0.01%  perf             [kernel.kallsyms]                 [k] idle_cpu
     0.01%  irq/133-ELAN050  [kernel.kallsyms]                 [k] arch_scale_freq_tick
     0.01%  pool-evolution-  [kernel.kallsyms]                 [k] ext4_dx_readdir
     0.01%  systemd-timesyn  [vdso]                            [.] 0x0000000000000ae6
     0.01%  xdg-desktop-por  libc.so.6                         [.] malloc
     0.01%  pool-evolution-  [kernel.kallsyms]                 [k] _raw_spin_lock
     0.01%  Xorg             [kernel.kallsyms]                 [k] hrtimer_try_to_cancel.part.0
     0.01%  gmain            [kernel.kallsyms]                 [k] inotify_poll
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] __slab_free
     0.01%  swapper          [kernel.kallsyms]                 [k] ct_irq_exit
     0.01%  snapd            [kernel.kallsyms]                 [k] do_epoll_wait
     0.01%  pool-evolution-  [kernel.kallsyms]                 [k] __switch_to
     0.01%  kworker/15:0-ev  [kernel.kallsyms]                 [k] __free_one_page
     0.01%  tracker-miner-f  [kernel.kallsyms]                 [k] lru_add_drain_cpu
     0.01%  swapper          [kernel.kallsyms]                 [k] cpus_share_cache
     0.01%  systemd-resolve  systemd-resolved                  [.] 0x000000000005b2ea
     0.01%  swapper          [kernel.kallsyms]                 [k] hrtimer_try_to_cancel.part.0
     0.01%  gmain            libglib-2.0.so.0.8000.0           [.] 0x00000000000bc66e
     0.01%  gdbus            [kernel.kallsyms]                 [k] skb_set_owner_w
     0.01%  kworker/2:0-eve  [kernel.kallsyms]                 [k] __update_blocked_fair
     0.01%  kworker/2:0-eve  [kernel.kallsyms]                 [k] acpi_ns_search_one_scope
     0.01%  systemd-timesyn  [kernel.kallsyms]                 [k] __rcu_read_unlock
     0.01%  gdbus            [kernel.kallsyms]                 [k] apparmor_file_permission
     0.01%  gdbus            libgio-2.0.so.0.8000.0            [.] g_variant_new_variant@plt
     0.01%  swapper          [kernel.kallsyms]                 [k] obj_cgroup_uncharge_pages
     0.01%  dbus-daemon      libdbus-1.so.3.32.4               [.] _dbus_rmutex_lock
     0.01%  gsd-color        libc.so.6                         [.] __GI___pthread_enable_asynccancel
     0.01%  tracker-miner-f  [kernel.kallsyms]                 [k] crypto_shash_update
     0.01%  snapd-desktop-i  libX11.so.6.4.0                   [.] XPending
     0.01%  Xorg             [kernel.kallsyms]                 [k] native_sched_clock
     0.01%  perf             perf                              [.] perf_evlist__poll_thread
     0.01%  kworker/u32:3-e  [kernel.kallsyms]                 [k] queuecommand_lck
     0.01%  dbus-daemon      [kernel.kallsyms]                 [k] kfree
     0.01%  systemd-timesyn  [kernel.kallsyms]                 [k] _raw_spin_unlock_irqrestore
     0.01%  thermald         [kernel.kallsyms]                 [k] format_decode
     0.01%  kworker/0:1-eve  [kernel.kallsyms]                 [k] fold_diff
     0.01%  kworker/9:1H-kb  [kernel.kallsyms]                 [k] blk_mq_start_request
     0.01%  kworker/u32:2-w  [kernel.kallsyms]                 [k] check_preempt_wakeup_fair
     0.01%  snapd            snapd                             [.] 0x000000000021b9ea
     0.01%  kworker/u32:3-e  [kernel.kallsyms]                 [k] fscrypt_set_bio_crypt_ctx
     0.01%  pool-evolution-  libgobject-2.0.so.0.8000.0        [.] g_type_check_instance_is_a
     0.01%  swapper          [kernel.kallsyms]                 [k] update_group_capacity
     0.01%  pool-evolution-  [kernel.kallsyms]                 [k] mas_wr_walk
     0.01%  dbus-daemon      [kernel.kallsyms]                 [k] mutex_lock
     0.01%  Xorg             libglamoregl.so                   [.] pixman_region_rectangles@plt
     0.01%  Xorg             [kernel.kallsyms]                 [k] schedule_debug.isra.0
     0.01%  systemd-timesyn  [kernel.kallsyms]                 [k] entry_SYSCALL_64_after_hwframe
     0.01%  gsd-housekeepin  [kernel.kallsyms]                 [k] memset_orig
     0.01%  kworker/14:1-i9  [kernel.kallsyms]                 [k] _raw_spin_unlock
     0.01%  evolution-sourc  libc.so.6                         [.] unlink_chunk.isra.0
     0.01%  kworker/u32:0-i  [kernel.kallsyms]                 [k] blk_mq_submit_bio
     0.01%  perf             [kernel.kallsyms]                 [k] __switch_to
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] __rdgsbase_inactive
     0.01%  gdbus            libglib-2.0.so.0.8000.0           [.] 0x000000000005d5f0
     0.01%  kworker/u32:0-i  [kernel.kallsyms]                 [k] blk_mq_dispatch_rq_list
     0.01%  systemd-timesyn  [kernel.kallsyms]                 [k] schedule_debug.isra.0
     0.01%  kworker/4:0-eve  [kernel.kallsyms]                 [k] newidle_balance
     0.01%  Xorg             iris_dri.so                       [.] 0x000000000148d5d8
     0.01%  perf             perf                              [.] __perf_mmap__read_init
     0.01%  usb-storage      [kernel.kallsyms]                 [k] blk_account_io_completion.part.0
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] ip4_datagram_release_cb
     0.01%  systemd-timesyn  libsystemd-shared-255.so          [.] 0x000000000029c5aa
     0.01%  perf             [kernel.kallsyms]                 [k] __wrgsbase_inactive
     0.01%  pool-spawner     [kernel.kallsyms]                 [k] __update_load_avg_se
     0.01%  pool-spawner     [kernel.kallsyms]                 [k] rep_movs_alternative
     0.01%  kworker/0:1-eve  [kernel.kallsyms]                 [k] _find_next_and_bit
     0.01%  thermald         [kernel.kallsyms]                 [k] get_energy_counter
     0.01%  gnome-shell      libX11.so.6.4.0                   [.] xcb_writev@plt
     0.01%  thermald         [kernel.kallsyms]                 [k] check_heap_object
     0.01%  kworker/0:1-eve  [kernel.kallsyms]                 [k] _find_next_bit
     0.01%  JS Helper        libmozjs-115.so.115.10.0          [.] 0x0000000000551124
     0.01%  kworker/14:1-i9  [kernel.kallsyms]                 [k] intel_rc6_residency_ns
     0.01%  irq/133-ELAN050  [kernel.kallsyms]                 [k] schedule_timeout
     0.01%  Xorg             Xorg                              [.] 0x0000000000145d51
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] __kmalloc
     0.01%  swapper          [kernel.kallsyms]                 [k] eoi_ioapic_pin
     0.01%  systemd-timesyn  [kernel.kallsyms]                 [k] security_socket_getpeersec_dgram
     0.01%  Xorg             [kernel.kallsyms]                 [k] fpregs_assert_state_consistent
     0.01%  tracker-miner-f  libc.so.6                         [.] malloc
     0.01%  systemd-timesyn  [kernel.kallsyms]                 [k] _raw_spin_lock_irq
     0.01%  kworker/7:1-eve  [kernel.kallsyms]                 [k] wq_worker_running
     0.01%  systemd          libc.so.6                         [.] __strncmp_avx2
     0.01%  kworker/11:1-ev  [kernel.kallsyms]                 [k] worker_thread
     0.01%  Xorg             [kernel.kallsyms]                 [k] kmalloc_size_roundup
     0.01%  dbus-daemon      libdbus-1.so.3.32.4               [.] _dbus_list_pop_first
     0.01%  gdbus            libgio-2.0.so.0.8000.0            [.] g_hash_table_lookup@plt
     0.01%  kworker/9:1H-kb  [kernel.kallsyms]                 [k] dequeue_task_fair
     0.01%  systemd-oomd     libsystemd-shared-255.so          [.] xfopenat_full
     0.01%  gmain            libglib-2.0.so.0.8000.0           [.] 0x000000000005e295
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] blkcg_maybe_throttle_current
     0.01%  Xorg             iris_dri.so                       [.] 0x00000000003992d0
     0.01%  systemd          [kernel.kallsyms]                 [k] avg_vruntime
     0.01%  systemd-oomd     libsystemd-shared-255.so          [.] ferror@plt
     0.01%  gmain            [kernel.kallsyms]                 [k] native_sched_clock
     0.01%  gnome-shell      libglib-2.0.so.0.8000.0           [.] 0x00000000000a3477
     0.01%  gdbus            [kernel.kallsyms]                 [k] kmem_cache_alloc_node
     0.01%  gdbus            [kernel.kallsyms]                 [k] save_fpregs_to_fpstate
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] ___perf_sw_event
     0.01%  thermald         thermald                          [.] std::basic_filebuf<char, std::char_traits<char> >::close()@plt
     0.01%  pool-evolution-  libgio-2.0.so.0.8000.0            [.] g_file_enumerator_get_type
     0.01%  upowerd          [kernel.kallsyms]                 [k] power_supply_show_property
     0.01%  systemd          libsystemd-shared-255.so          [.] 0x00000000001d5830
     0.01%  irq/133-ELAN050  [kernel.kallsyms]                 [k] mt_process_slot
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] process_backlog
     0.01%  kworker/9:3-eve  [kernel.kallsyms]                 [k] prepare_task_switch
     0.01%  thermald         libstdc++.so.6.0.33               [.] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_append(char const*, unsigned long)
     0.01%  evolution-alarm  [kernel.kallsyms]                 [k] security_socket_recvmsg
     0.01%  perf             [kernel.kallsyms]                 [k] update_curr
     0.01%  gmain            libglib-2.0.so.0.8000.0           [.] 0x00000000000bc6b8
     0.01%  snapd            snapd                             [.] 0x0000000000214447
     0.01%  Xorg             Xorg                              [.] ResourceClientBits
     0.01%  upowerd          [kernel.kallsyms]                 [k] evict
     0.01%  upowerd          [kernel.kallsyms]                 [k] ext4_sync_file
     0.01%  kworker/2:0-eve  [kernel.kallsyms]                 [k] intel_lpss_suspend
     0.01%  systemd-timesyn  [kernel.kallsyms]                 [k] integrity_inode_free
     0.01%  perf             [kernel.kallsyms]                 [k] ___perf_sw_event
     0.01%  systemd          libsystemd-core-255.so            [.] manager_loop
     0.01%  kworker/u32:3-e  [kernel.kallsyms]                 [k] queue_delayed_work_on
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] pick_link
     0.01%  fwupd            [kernel.kallsyms]                 [k] do_poll.constprop.0
     0.01%  irq/135-iwlwifi  [kernel.kallsyms]                 [k] kmem_cache_free
     0.01%  Xorg             [kernel.kallsyms]                 [k] update_sg_lb_stats
     0.01%  gdbus            libglib-2.0.so.0.8000.0           [.] g_variant_ref_sink
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] ip_setup_cork.constprop.0
     0.01%  swapper          [kernel.kallsyms]                 [k] intel_crtc_for_pipe
     0.01%  systemd          [kernel.kallsyms]                 [k] native_write_msr
     0.01%  gnome-shell      [kernel.kallsyms]                 [k] __x64_sys_recvmsg
     0.01%  thermald         [kernel.kallsyms]                 [k] apparmor_file_free_security
     0.01%  sd-resolve       libc.so.6                         [.] res_hnok@@GLIBC_2.34
     0.01%  hwrng            [kernel.kallsyms]                 [k] schedule_hrtimeout_range_clock
     0.01%  systemd-timesyn  libsystemd-shared-255.so          [.] sd_event_run
     0.01%  Xorg             Xorg                              [.] _CallCallbacks
     0.01%  systemd-timesyn  [kernel.kallsyms]                 [k] do_dentry_open
     0.01%  systemd-timesyn  libsystemd-shared-255.so          [.] sd_resolve_process
     0.01%  kcompactd0       [kernel.kallsyms]                 [k] avg_vruntime
     0.01%  usb-storage      [kernel.kallsyms]                 [k] scsi_done_direct
     0.01%  irq/133-ELAN050  [kernel.kallsyms]                 [k] _regmap_read
     0.01%  gnome-shell      libxcb.so.1.1.0                   [.] xcb_connection_has_error
     0.01%  upowerd          [kernel.kallsyms]                 [k] walk_component
     0.01%  rcu_preempt      [kernel.kallsyms]                 [k] finish_swait
     0.01%  systemd-timesyn  libc.so.6                         [.] __memset_avx2_unaligned_erms
     0.01%  kworker/10:1-ev  [kernel.kallsyms]                 [k] wq_worker_running
     0.01%  kworker/u32:3-e  [kernel.kallsyms]                 [k] __update_load_avg_cfs_rq
     0.01%  kworker/u32:3-e  [kernel.kallsyms]                 [k] task_tick_mm_cid
     0.01%  Xorg             [kernel.kallsyms]                 [k] drain_obj_stock
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] __memcg_slab_post_alloc_hook
     0.01%  Xorg             iris_dri.so                       [.] 0x000000000011e030
     0.01%  gnome-terminal-  libgtk-3.so.0.2409.32             [.] gtk_main_do_event
     0.01%  Xorg             [kernel.kallsyms]                 [k] intel_cdclk_atomic_check
     0.01%  systemd          [kernel.kallsyms]                 [k] __x64_sys_close
     0.01%  gnome-shell      libX11.so.6.4.0                   [.] XPending
     0.01%  gdbus            [kernel.kallsyms]                 [k] available_idle_cpu
     0.01%  migration/0      [kernel.kallsyms]                 [k] balance_rt
     0.01%  systemd-timesyn  [kernel.kallsyms]                 [k] default_wake_function
     0.01%  kworker/6:2-eve  [kernel.kallsyms]                 [k] collect_percpu_times
     0.01%  pool-tracker-ex  libc.so.6                         [.] __GI_____strtoll_l_internal
     0.01%  rcu_preempt      [kernel.kallsyms]                 [k] _raw_spin_lock_irq
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] find_exception
     0.01%  usb-storage      [kernel.kallsyms]                 [k] scsi_dec_host_busy
     0.01%  pool-tracker-mi  [unknown]                         [.] 0000000000000000
     0.01%  systemd          libc.so.6                         [.] strlen@plt
     0.01%  kworker/15:1H-e  [unknown]                         [.] 0000000000000000
     0.01%  pool-evolution-  [kernel.kallsyms]                 [k] free_unref_page_prepare
     0.01%  kworker/4:1H-ev  [kernel.kallsyms]                 [k] blk_mq_timeout_work
     0.01%  gdbus            libglib-2.0.so.0.8000.0           [.] 0x00000000000a3477
     0.01%  gnome-shell      libglib-2.0.so.0.8000.0           [.] g_variant_serialised_get_child
     0.01%  systemd          libc.so.6                         [.] _int_free
     0.01%  rcu_preempt      [kernel.kallsyms]                 [k] __update_idle_core
     0.01%  systemd          [kernel.kallsyms]                 [k] update_min_vruntime
     0.01%  swapper          [kernel.kallsyms]                 [k] __tasklet_schedule
     0.01%  gmain            [kernel.kallsyms]                 [k] getname_flags
     0.01%  kworker/u32:0-i  [kernel.kallsyms]                 [k] sbitmap_find_bit
     0.01%  kworker/u32:0-i  [kernel.kallsyms]                 [k] xas_load
     0.01%  systemd-timesyn  libsystemd-shared-255.so          [.] 0x000000000026bd00
     0.01%  thermald         [kernel.kallsyms]                 [k] perf_exclude_event
     0.01%  gmain            [kernel.kallsyms]                 [k] __wake_up
     0.01%  systemd          [kernel.kallsyms]                 [k] syscall_exit_to_user_mode
     0.01%  systemd-timesyn  [kernel.kallsyms]                 [k] inode_permission
     0.01%  gnome-shell      [kernel.kallsyms]                 [k] perf_adjust_freq_unthr_context
     0.01%  gnome-shell      libmutter-14.so.0.0.0             [.] 0x00000000000facf7
     0.01%  kworker/u32:2-w  [kernel.kallsyms]                 [k] cgroup_rstat_flush_locked
     0.01%  systemd          libsystemd-shared-255.so          [.] strv_free
     0.01%  thermald         [kernel.kallsyms]                 [k] psi_group_change
     0.01%  irq/135-iwlwifi  [kernel.kallsyms]                 [k] skb_release_head_state
     0.01%  systemd          libsystemd-shared-255.so          [.] 0x00000000002ab435
     0.01%  usb-storage      [kernel.kallsyms]                 [k] iommu_dma_map_sg
     0.01%  systemd          libsystemd-shared-255.so          [.] 0x000000000028989b
     0.01%  kworker/2:0-eve  [kernel.kallsyms]                 [k] check_cfs_rq_runtime
     0.01%  gsd-housekeepin  libc.so.6                         [.] malloc
     0.01%  kworker/u32:3-e  [kernel.kallsyms]                 [k] __mod_memcg_lruvec_state
     0.01%  systemd-oomd     [kernel.kallsyms]                 [k] rw_verify_area
     0.01%  dbus-daemon      libdbus-1.so.3.32.4               [.] 0x0000000000031d7f
     0.01%  tracker-miner-f  [kernel.kallsyms]                 [k] syscall_exit_to_user_mode
     0.01%  sudo             [kernel.kallsyms]                 [k] update_sg_lb_stats
     0.01%  systemd-timesyn  [kernel.kallsyms]                 [k] link_path_walk.part.0.constprop.0
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] ima_file_free
     0.01%  systemd          libc.so.6                         [.] malloc
     0.01%  gnome-shell      libc.so.6                         [.] realloc
     0.01%  migration/7      [kernel.kallsyms]                 [k] update_curr
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] perf_adjust_freq_unthr_context
     0.01%  perf             [kernel.kallsyms]                 [k] rseq_ip_fixup
     0.01%  systemd-timesyn  [kernel.kallsyms]                 [k] _raw_spin_unlock
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] security_file_alloc
     0.01%  Xorg             [kernel.kallsyms]                 [k] call_function_single_prep_ipi
     0.01%  tracker-miner-f  [kernel.kallsyms]                 [k] __dquot_initialize
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] inode_permission
     0.01%  kworker/0:1-eve  [kernel.kallsyms]                 [k] collect_percpu_times
     0.01%  systemd          [kernel.kallsyms]                 [k] locks_remove_posix
     0.01%  JS Helper        [kernel.kallsyms]                 [k] ___perf_sw_event
     0.01%  Xorg             [kernel.kallsyms]                 [k] drm_mode_rmfb
     0.01%  gmain            [kernel.kallsyms]                 [k] d_alloc_parallel
     0.01%  kworker/0:1-eve  [kernel.kallsyms]                 [k] schedule
     0.01%  systemd-timesyn  [kernel.kallsyms]                 [k] syscall_return_via_sysret
     0.01%  GUsbEventThread  [kernel.kallsyms]                 [k] __put_user_8
     0.01%  tracker-extract  [kernel.kallsyms]                 [k] psi_group_change
     0.01%  evolution-sourc  libc.so.6                         [.] __strchr_avx2
     0.01%  gmain            libglib-2.0.so.0.8000.0           [.] 0x0000000000059e23
     0.01%  dbus-daemon      libdbus-1.so.3.32.4               [.] 0x00000000000319d1
     0.01%  tracker-miner-f  [kernel.kallsyms]                 [k] ext4_bread_batch
     0.01%  tracker-miner-f  [kernel.kallsyms]                 [k] jbd2_journal_get_write_access
     0.01%  systemd          libsystemd-core-255.so            [.] 0x00000000001117e0
     0.01%  kworker/13:2-ev  [kernel.kallsyms]                 [k] calc_wheel_index
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] sock_common_setsockopt
     0.01%  systemd-oomd     [kernel.kallsyms]                 [k] cp_new_stat
     0.01%  gnome-shell      libglib-2.0.so.0.8000.0           [.] 0x000000000005e0d3
     0.01%  swapper          [kernel.kallsyms]                 [k] llist_add_batch
     0.01%  swapper          [kernel.kallsyms]                 [k] mix_interrupt_randomness
     0.01%  fwupd            libfwupdplugin.so                 [.] fu_plugin_get_context
     0.01%  systemd-timesyn  [kernel.kallsyms]                 [k] pick_next_task_fair
     0.01%  systemd          [kernel.kallsyms]                 [k] mod_objcg_state
     0.01%  Xorg             nvidia_drv.so                     [.] 0x00000000004a6e8a
     0.01%  systemd-timesyn  systemd-timesyncd                 [.] 0x0000000000005fe4
     0.01%  thermald         [kernel.kallsyms]                 [k] schedule
     0.01%  gmain            [kernel.kallsyms]                 [k] mntput
     0.01%  kworker/7:1-eve  [kernel.kallsyms]                 [k] prepare_task_switch
     0.01%  systemd-timesyn  [kernel.kallsyms]                 [k] __put_user_nocheck_4
     0.01%  gnome-shell      libglib-2.0.so.0.8000.0           [.] 0x000000000005bb72
     0.01%  systemd-timesyn  [kernel.kallsyms]                 [k] fpregs_assert_state_consistent
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] __sys_connect_file
     0.01%  thermald         [kernel.kallsyms]                 [k] __legitimize_mnt
     0.01%  Xorg             [kernel.kallsyms]                 [k] __smp_call_single_queue
     0.01%  systemd-timesyn  [kernel.kallsyms]                 [k] refill_obj_stock
     0.01%  gnome-shell      libmutter-14.so.0.0.0             [.] meta_monitor_transform_invert
     0.01%  gnome-shell      libmutter-cogl-14.so.0.0.0        [.] 0x000000000005e340
     0.01%  kworker/0:1-eve  [kernel.kallsyms]                 [k] process_one_work
     0.01%  kworker/u32:3-e  [kernel.kallsyms]                 [k] write_cache_pages
     0.01%  perf             [kernel.kallsyms]                 [k] cgroup_rstat_updated
     0.01%  usb-storage      [kernel.kallsyms]                 [k] xhci_check_args
     0.01%  systemd-timesyn  libsystemd-shared-255.so          [.] sd_notify
     0.01%  tracker-miner-f  [kernel.kallsyms]                 [k] stop_this_handle
     0.01%  GUsbEventThread  libc.so.6                         [.] pthread_mutex_lock@@GLIBC_2.2.5
     0.01%  irq/133-ELAN050  [kernel.kallsyms]                 [k] __raw_read_lock_irqsave
     0.01%  gdbus            libgio-2.0.so.0.8000.0            [.] g_idle_source_new@plt
     0.01%  kerneloops       libglib-2.0.so.0.8000.0           [.] 0x00000000000bc62f
     0.01%  gmain            [kernel.kallsyms]                 [k] lockref_put_return
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] locks_remove_posix
     0.01%  rcu_preempt      [kernel.kallsyms]                 [k] schedule
     0.01%  systemd-timesyn  [kernel.kallsyms]                 [k] __x64_sys_gettid
     0.01%  gdbus            [kernel.kallsyms]                 [k] do_sys_poll
     0.01%  InputThread      [kernel.kallsyms]                 [k] __put_user_nocheck_4
     0.01%  InputThread      libevdev.so.2.3.0                 [.] libevdev_next_event
     0.01%  gdbus            libgio-2.0.so.0.8000.0            [.] 0x000000000011a460
     0.01%  systemd-oomd     libc.so.6                         [.] malloc
     0.01%  perf             [kernel.kallsyms]                 [k] __rcu_read_lock
     0.01%  pool-tracker-ex  libgio-2.0.so.0.8000.0            [.] g_strdup@plt
     0.01%  systemd-timesyn  [kernel.kallsyms]                 [k] _find_next_zero_bit
     0.01%  pool-tracker-mi  libc.so.6                         [.] __malloc_arena_thread_freeres
     0.01%  kworker/u32:2-w  [kernel.kallsyms]                 [k] iommu_dma_free_iova
     0.01%  perf             [kernel.kallsyms]                 [k] prepare_task_switch
     0.01%  fwupd            libglib-2.0.so.0.8000.0           [.] g_hash_table_lookup
     0.01%  pool-tracker-ex  libc.so.6                         [.] __printf_buffer
     0.01%  systemd-resolve  [kernel.kallsyms]                 [k] current_obj_cgroup
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] apparmor_file_alloc_security
     0.01%  systemd-timesyn  libsystemd-shared-255.so          [.] sd_event_dispatch
     0.01%  systemd-timesyn  libsystemd-shared-255.so          [.] prioq_reshuffle
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] security_file_permission
     0.01%  gdbus            libgio-2.0.so.0.8000.0            [.] 0x00000000000aefff
     0.01%  Xorg             [kernel.kallsyms]                 [k] check_heap_object
     0.01%  gdbus            libc.so.6                         [.] __strncpy_avx2
     0.01%  perf             [kernel.kallsyms]                 [k] __schedule
     0.01%  JS Helper        [kernel.kallsyms]                 [k] prepare_task_switch
     0.01%  JS Helper        libmozjs-115.so.115.10.0          [.] 0x0000000000543c00
     0.01%  systemd-timesyn  libsystemd-shared-255.so          [.] 0x000000000029bac0
     0.01%  thermald         [kernel.kallsyms]                 [k] __check_heap_object
     0.01%  gjs              libgdk-3.so.0.2409.32             [.] gdk_x11_window_get_type
     0.01%  swapper          [kernel.kallsyms]                 [k] sched_mm_cid_migrate_to
     0.01%  dbus-daemon      libdbus-1.so.3.32.4               [.] _dbus_string_equal_substring
     0.01%  gsd-color        libglib-2.0.so.0.8000.0           [.] 0x00000000000b1a20
     0.01%  thermald         [kernel.kallsyms]                 [k] account_user_time
     0.01%  gmain            [kernel.kallsyms]                 [k] xa_load
     0.01%  swapper          [kernel.kallsyms]                 [k] xhci_unmap_td_bounce_buffer.isra.0
     0.01%  JS Helper        libmozjs-115.so.115.10.0          [.] 0x0000000000551133
     0.01%  kworker/13:2-ev  [kernel.kallsyms]                 [k] record_times
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] sock_alloc_inode
     0.01%  swapper          [kernel.kallsyms]                 [k] put_task_stack
     0.01%  systemd          libsystemd-shared-255.so          [.] safe_fgetc
     0.01%  systemd-timesyn  [kernel.kallsyms]                 [k] rcu_note_context_switch
     0.01%  kworker/13:2-ev  [kernel.kallsyms]                 [k] __queue_delayed_work
     0.01%  fwupd            libc.so.6                         [.] _int_free
     0.01%  gdbus            libc.so.6                         [.] __libc_calloc
     0.01%  gdbus            libglib-2.0.so.0.8000.0           [.] g_atomic_ref_count_dec
     0.01%  usb-storage      [kernel.kallsyms]                 [k] iommu_get_dma_domain
     0.01%  kworker/u32:3-e  [kernel.kallsyms]                 [k] __blk_mq_do_dispatch_sched
     0.01%  tracker-miner-f  libglib-2.0.so.0.8000.0           [.] g_source_get_context
     0.01%  irq/135-iwlwifi  [kernel.kallsyms]                 [k] jhash
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] datagram_poll
     0.01%  thermald         [kernel.kallsyms]                 [k] syscall_exit_to_user_mode
     0.01%  kworker/u32:3-e  [kernel.kallsyms]                 [k] memset_orig
     0.01%  swapper          [kernel.kallsyms]                 [k] wake_up_process
     0.01%  rcu_preempt      [kernel.kallsyms]                 [k] dequeue_task_fair
     0.01%  evolution-alarm  libglib-2.0.so.0.8000.0           [.] g_ptr_array_set_size
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] filemap_get_pages
     0.01%  tracker-miner-f  libgobject-2.0.so.0.8000.0        [.] g_cclosure_marshal_generic_va
     0.01%  kworker/u32:0-i  [kernel.kallsyms]                 [k] __folio_start_writeback
     0.01%  kworker/u32:0-i  [kernel.kallsyms]                 [k] __rq_qos_throttle
     0.01%  rtkit-daemon     [kernel.kallsyms]                 [k] psi_group_change
     0.01%  tracker-miner-f  libglib-2.0.so.0.8000.0           [.] g_logv
     0.01%  kworker/7:1-eve  [kernel.kallsyms]                 [k] __update_idle_core
     0.01%  systemd-timesyn  libsystemd-shared-255.so          [.] resolve_getaddrinfo_with_destroy_callback
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] do_sys_poll
     0.01%  perf             [kernel.kallsyms]                 [k] schedule
     0.01%  swapper          [kernel.kallsyms]                 [k] __sysvec_call_function_single
     0.01%  kworker/0:1-eve  [kernel.kallsyms]                 [k] schedule_debug.isra.0
     0.01%  gsd-sharing      libglib-2.0.so.0.8000.0           [.] g_atomic_ref_count_inc
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] call_function_single_prep_ipi
     0.01%  gdbus            libglib-2.0.so.0.8000.0           [.] g_rec_mutex_lock
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] pick_next_task
     0.01%  swapper          [kernel.kallsyms]                 [k] inc_deq
     0.01%  tracker-miner-f  libglib-2.0.so.0.8000.0           [.] g_slice_free1
     0.01%  kworker/13:2-ev  [kernel.kallsyms]                 [k] __mod_timer
     0.01%  perf             libc.so.6                         [.] __GI___ioctl
     0.01%  kworker/7:1-eve  [kernel.kallsyms]                 [k] native_sched_clock
     0.01%  usb-storage      [kernel.kallsyms]                 [k] __rdgsbase_inactive
     0.01%  kworker/14:1-i9  [kernel.kallsyms]                 [k] load_balance
     0.01%  gmain            [kernel.kallsyms]                 [k] __cleanup_sighand
     0.01%  gmain            [kernel.kallsyms]                 [k] dentry_free
     0.01%  tracker-miner-f  [kernel.kallsyms]                 [k] jbd2_journal_stop
     0.01%  sd-resolve       [kernel.kallsyms]                 [k] os_xsave
     0.01%  systemd-resolve  [kernel.kallsyms]                 [k] release_sock
     0.01%  rcu_preempt      [kernel.kallsyms]                 [k] avg_vruntime
     0.01%  pool-evolution-  [kernel.kallsyms]                 [k] unmap_vmas
     0.01%  gnome-shell      libdbus-1.so.3.32.4               [.] _dbus_list_pop_first_link
     0.01%  kworker/u32:3-e  [kernel.kallsyms]                 [k] blk_mq_put_tag
     0.01%  kworker/7:1H-kb  [kernel.kallsyms]                 [k] scsi_dispatch_cmd
