# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 8K of event 'cycles:P'
# Event count (approx.): 1305366482
#
# Overhead  Command          Shared Object                     Symbol                                                                                                                                                                                                                                                              
# ........  ...............  ................................  ....................................................................................................................................................................................................................................................................
#
     0.02%  Xorg             Xorg                              [.] 0x00000000001e28d4
     0.02%  swapper          [kernel.kallsyms]                 [k] _raw_spin_unlock
     0.02%  Xorg             libglamoregl.so                   [.] 0x000000000000a5f0
     0.02%  irq/133-ELAN050  [kernel.kallsyms]                 [k] input_to_handler
     0.02%  kworker/9:2-mm_  [kernel.kallsyms]                 [k] native_sched_clock
     0.02%  Isolated Web Co  [anon:js-executable-memory]       [.] 0x000000000001f71b
     0.02%  Isolated Web Co  [anon:js-executable-memory]       [.] 0x00000000000106cd
     0.02%  Isolated Web Co  libglib-2.0.so.0.7800.1           [.] g_ptr_array_add
     0.02%  gnome-shell      [kernel.kallsyms]                 [k] cpuacct_charge
     0.02%  gnome-shell      libX11.so.6.4.0                   [.] 0x00000000000277b0
     0.02%  Xorg             Xorg                              [.] WriteToClient
     0.02%  Isolated Web Co  libxul.so                         [.] 0x00000000029e7715
     0.02%  irq/133-ELAN050  [kernel.kallsyms]                 [k] plist_del
     0.02%  Isolated Web Co  [anon:js-executable-memory]       [.] 0x0000000000008410
     0.02%  Xorg             Xorg                              [.] DamageRegion
     0.02%  Isolated Web Co  libxul.so                         [.] 0x0000000004568190
     0.02%  Xorg             iris_dri.so                       [.] 0x0000000001005820
     0.02%  IPC I/O Child    [unknown]                         [.] 0000000000000000
     0.02%  Xorg             [kernel.kallsyms]                 [k] apparmor_socket_sendmsg
     0.02%  gnome-terminal-  [kernel.kallsyms]                 [k] timerqueue_add
     0.02%  Isolated Web Co  [anon:js-executable-memory]       [.] 0x0000000000012a76
     0.02%  Isolated Web Co  libxul.so                         [.] 0x00000000034ba558
     0.02%  gnome-shell      libmutter-mtk-14.so.0.0.0         [.] mtk_rectangle_to_graphene_rect
     0.02%  ibus-engine-sim  libibus-1.0.so.5.0.529            [.] g_type_check_instance_is_a@plt
     0.02%  gnome-shell      libmutter-14.so.0.0.0             [.] clutter_event_get_source_device@plt
     0.02%  IPC I/O Child    [kernel.kallsyms]                 [k] __mod_memcg_lruvec_state
     0.02%  nautilus         [kernel.kallsyms]                 [k] kfree_skbmem
     0.02%  Isolated Web Co  libxul.so                         [.] 0x00000000029f04a0
     0.02%  gnome-terminal-  libX11.so.6.4.0                   [.] 0x0000000000040ced
     0.02%  gnome-terminal-  libglib-2.0.so.0.8000.0           [.] 0x00000000000b1a39
     0.02%  gnome-shell      libglib-2.0.so.0.8000.0           [.] g_atomic_rc_box_release_full
     0.02%  swapper          [kernel.kallsyms]                 [k] sched_clock_noinstr
     0.02%  Xorg             [kernel.kallsyms]                 [k] try_to_wake_up
     0.02%  gnome-shell      libgobject-2.0.so.0.8000.0        [.] g_type_check_instance_is_fundamentally_a
     0.02%  Socket Thread    [kernel.kallsyms]                 [k] kmem_cache_alloc_node
     0.02%  gjs              libmozjs-115.so.115.10.0          [.] 0x000000000058601b
     0.02%  Xorg             iris_dri.so                       [.] 0x0000000000ff1f13
     0.02%  Isolated Web Co  libxul.so                         [.] 0x0000000003c6cbe0
     0.02%  journal-offline  [kernel.kallsyms]                 [k] __blk_mq_alloc_requests
     0.02%  kworker/u32:2-f  [kernel.kallsyms]                 [k] strnlen
     0.02%  Socket Thread    firefox                           [.] free
     0.02%  kworker/4:0-eve  [kernel.kallsyms]                 [k] pci_conf1_read
     0.02%  gjs              libmozjs-115.so.115.10.0          [.] 0x0000000000251cbc
     0.02%  gnome-terminal-  [kernel.kallsyms]                 [k] __mod_memcg_state
     0.02%  swapper          [kernel.kallsyms]                 [k] tick_sched_do_timer
     0.02%  firefox          [kernel.kallsyms]                 [k] syscall_return_via_sysret
     0.02%  gmain            [kernel.kallsyms]                 [k] put_prev_entity
     0.02%  Isolated Web Co  [kernel.kallsyms]                 [k] __secure_computing
     0.02%  swapper          [kernel.kallsyms]                 [k] __smp_call_single_queue
     0.02%  Isolated Web Co  libnspr4.so                       [.] clock_gettime@plt
     0.02%  irq/133-ELAN050  [kernel.kallsyms]                 [k] _raw_spin_lock_irqsave
     0.01%  Isolated Web Co  libxul.so                         [.] 0x0000000002b3141b
     0.01%  swapper          [kernel.kallsyms]                 [k] tick_nohz_account_idle_time
     0.01%  StreamTrans #24  libc.so.6                         [.] 0x0000000000063087
     0.01%  StreamTrans #24  libxul.so                         [.] 0x0000000003d69b9a
     0.01%  firefox          [kernel.kallsyms]                 [k] poll_select_set_timeout
     0.01%  StreamTrans #24  libc.so.6                         [.] __isoc99_sscanf
     0.01%  upowerd          libglib-2.0.so.0.8000.0           [.] g_variant_get_child_value
     0.01%  StreamTrans #24  libc.so.6                         [.] 0x000000000006494e
     0.01%  perf             [kernel.kallsyms]                 [k] __x64_sys_sched_setaffinity
     0.01%  StreamTrans #24  libc.so.6                         [.] 0x0000000000198946
     0.01%  Xorg             [kernel.kallsyms]                 [k] schedule_debug.isra.0
     0.01%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000055cc80
     0.01%  swapper          [kernel.kallsyms]                 [k] tick_do_update_jiffies64
     0.01%  firefox          [vdso]                            [.] 0x0000000000000ab7
     0.01%  StreamTrans #24  [kernel.kallsyms]                 [k] strlen
     0.01%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x00000000001bc6b6
     0.01%  IPC I/O Child    [kernel.kallsyms]                 [k] dequeue_entity
     0.01%  gnome-shell      [kernel.kallsyms]                 [k] _raw_spin_unlock_irqrestore
     0.01%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000055fd04
     0.01%  gnome-shell      libgraphene-1.0.so.0.1000.8       [.] graphene_matrix_transform_vec4
     0.01%  ibus-daemon      libgobject-2.0.so.0.8000.0        [.] g_type_check_instance_is_fundamentally_a
     0.01%  gnome-shell      libmutter-clutter-14.so.0.0.0     [.] 0x000000000004c2fe
     0.01%  gnome-terminal-  libgtk-3.so.0.2409.32             [.] 0x00000000000d0ce6
     0.01%  StreamTrans #24  libc.so.6                         [.] 0x000000000006301e
     0.01%  Isolated Web Co  libxul.so                         [.] 0x00000000029c046a
     0.01%  swapper          [kernel.kallsyms]                 [k] x86_pmu_disable
     0.01%  gnome-shell      libgobject-2.0.so.0.8000.0        [.] 0x000000000003b460
     0.01%  gnome-terminal-  libgobject-2.0.so.0.8000.0        [.] 0x0000000000044491
     0.01%  gnome-terminal-  [kernel.kallsyms]                 [k] task_mm_cid_work
     0.01%  gnome-terminal-  libgtk-3.so.0.2409.32             [.] gdk_drawing_context_get_window@plt
     0.01%  Isolated Web Co  libxul.so                         [.] 0x000000000361046a
     0.01%  firefox          libxul.so                         [.] 0x0000000002edf670
     0.01%  gnome-terminal-  libglib-2.0.so.0.8000.0           [.] 0x00000000000bc5ab
     0.01%  IPC I/O Child    [kernel.kallsyms]                 [k] do_syscall_64
     0.01%  swapper          [kernel.kallsyms]                 [k] tick_nohz_irq_exit
     0.01%  StreamTrans #24  libstdc++.so.6.0.30               [.] std::basic_istream<char, std::char_traits<char> >& std::getline<char, std::char_traits<char>, std::allocator<char> >(std::basic_istream<char, std::char_traits<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, char)
     0.01%  firefox          [kernel.kallsyms]                 [k] cgroup_rstat_updated
     0.01%  firefox          libxul.so                         [.] 0x00000000034a0430
     0.01%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000025952d
     0.01%  Isolated Web Co  libxul.so                         [.] 0x00000000031c69be
     0.01%  Isolated Web Co  libxul.so                         [.] 0x0000000002c284c0
     0.01%  swapper          [kernel.kallsyms]                 [k] pick_next_entity
     0.01%  gnome-terminal-  [kernel.kallsyms]                 [k] __update_idle_core
     0.01%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000055574b
     0.01%  gnome-shell      [kernel.kallsyms]                 [k] dequeue_entity
     0.01%  firefox          libxul.so                         [.] 0x00000000037012f3
     0.01%  gnome-terminal-  libX11.so.6.4.0                   [.] 0x00000000000277b4
     0.01%  irq/133-ELAN050  [hid_multitouch]                  [k] 0x00000000000014ca
     0.01%  Isolated Web Co  libxul.so                         [.] 0x0000000002a300e1
     0.01%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000055fff7
     0.01%  StreamTrans #24  libxul.so                         [.] 0x0000000003d69c2b
     0.01%  gnome-terminal-  libglib-2.0.so.0.8000.0           [.] g_bit_lock
     0.01%  gnome-terminal-  libgtk-3.so.0.2409.32             [.] gtk_widget_get_type
     0.01%  swapper          [kernel.kallsyms]                 [k] pick_next_task_rt
     0.01%  firefox          ld-linux-x86-64.so.2              [.] 0x0000000000015070
     0.01%  Isolated Web Co  libxul.so                         [.] 0x0000000002c52cfb
     0.01%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x00000000002db848
     0.01%  firefox          firefox                           [.] mozilla::detail::MutexImpl::lock()
     0.01%  kworker/4:0-eve  [snd_hda_codec]                   [k] 0x000000000000f1df
     0.01%  gmain            [kernel.kallsyms]                 [k] __raw_spin_lock_irqsave
     0.01%  tracker-miner-f  libglib-2.0.so.0.8000.0           [.] g_variant_type_is_subtype_of
     0.01%  Isolated Web Co  libxul.so                         [.] 0x0000000002c93f1a
     0.01%  StreamTrans #24  libxul.so                         [.] 0x0000000003d69b86
     0.01%  Isolated Web Co  libxul.so                         [.] 0x0000000003243b77
     0.01%  gnome-shell      libmutter-cogl-14.so.0.0.0        [.] 0x000000000004e4d8
     0.01%  gnome-shell      [i915]                            [k] intel_psr_exit
     0.01%  glean.dispatche  libxul.so                         [.] 0x000000000714c760
     0.01%  Isolated Web Co  libxul.so                         [.] 0x0000000002d4b1dd
     0.01%  gnome-terminal-  [kernel.kallsyms]                 [k] poll_freewait
     0.01%  swapper          [kernel.kallsyms]                 [k] handle_edge_irq
     0.01%  tracker-miner-f  [kernel.kallsyms]                 [k] __irqentry_text_end
     0.01%  tracker-miner-f  [kernel.kallsyms]                 [k] mas_walk
     0.01%  Isolated Web Co  libxul.so                         [.] 0x0000000003110f54
     0.01%  Isolated Web Co  [anon:js-executable-memory]       [.] 0x000000000001a737
     0.01%  gnome-shell      libmutter-cogl-14.so.0.0.0        [.] cogl_attribute_new
     0.01%  firefox          libnspr4.so                       [.] pthread_getspecific@plt
     0.01%  journal-offline  [kernel.kallsyms]                 [k] _find_next_zero_bit
     0.01%  journal-offline  [kernel.kallsyms]                 [k] crc_pcl
     0.01%  journal-offline  [kernel.kallsyms]                 [k] update_rq_clock
     0.01%  gnome-terminal-  libgtk-3.so.0.2409.32             [.] gtk_get_event_widget
     0.01%  Xorg             [kernel.kallsyms]                 [k] __mod_memcg_state
     0.01%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000055c61d
     0.01%  Xorg             [kernel.kallsyms]                 [k] skb_set_owner_w
     0.01%  StreamTrans #24  libc.so.6                         [.] 0x0000000000063f3c
     0.01%  Isolated Web Co  libxul.so                         [.] 0x0000000002b1c091
     0.01%  swapper          [kernel.kallsyms]                 [k] __sysvec_apic_timer_interrupt
     0.01%  gnome-shell      libpixman-1.so.0.42.2             [.] pixman_region32_union
     0.01%  firefox          libxul.so                         [.] 0x000000000374d3f0
     0.01%  gdbus            libgio-2.0.so.0.8000.0            [.] 0x000000000014df50
     0.01%  ibus-extension-  [kernel.kallsyms]                 [k] __get_user_8
     0.01%  gnome-shell      [kernel.kallsyms]                 [k] sock_recvmsg
     0.01%  Xorg             [kernel.kallsyms]                 [k] pipe_poll
     0.01%  Xorg             iris_dri.so                       [.] 0x00000000002b52b4
     0.01%  Isolated Web Co  libc.so.6                         [.] 0x0000000000199d75
     0.01%  Xorg             libglamoregl.so                   [.] miRenderColorToPixel@plt
     0.01%  Isolated Web Co  libxul.so                         [.] 0x000000000310d3af
     0.01%  firefox          libxul.so                         [.] 0x00000000040efef0
     0.01%  gnome-terminal-  libcairo.so.2.11800.0             [.] 0x0000000000035017
     0.01%  gnome-shell      libmutter-14.so.0.0.0             [.] clutter_context_get_backend@plt
     0.01%  gnome-terminal-  libgobject-2.0.so.0.8000.0        [.] 0x0000000000035220
     0.01%  update-manager   [kernel.kallsyms]                 [k] attach_entity_load_avg
     0.01%  gnome-terminal-  libgtk-3.so.0.2409.32             [.] gtk_widget_translate_coordinates
     0.01%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000055fce9
     0.01%  StreamTrans #24  libxul.so                         [.] 0x0000000003d69bd4
